13:01:50.089,1962015,3_092_118_384_969
13:02:01.471,2027551,3_092_085_523_089
13:02:13.164,2027551,3_092_052_655_352
13:02:25.664,2027551,3_092_019_764_547
13:02:37.168,2027551,3_091_986_835_209
13:02:48.446,2027551,3_091_953_598_290
13:03:00.113,2027551,3_091_919_976_786
13:03:11.729,2027551,3_091_883_264_534
13:03:23.460,2027551,3_091_842_706_174
13:03:34.949,2027551,3_091_732_916_983
