00:59:19.935,1943862,3_092_123_303_403
00:59:31.474,1943862,3_092_123_201_997
00:59:43.197,2009398,3_092_122_955_258
00:59:54.869,2009398,3_092_122_853_846
01:00:06.433,2009398,3_092_122_607_836
01:00:17.921,2009398,3_076_705_752_343
01:00:29.755,2009398,3_061_288_875_698
01:00:41.510,2009398,3_045_871_441_968
